"","Squad","League","#Pl","Poss","MP","Starts","Min","Gls","Ast","PK","PKatt","xG","npxG","xA","GA","SoTA","Saves","Save%","W","D","L","CS","CS%","PKA","PKsv","PKm","FK","CK","OG","PSxG","PSxG/SoT","PSxG+/-","GKLongPassCmp","GKLongPassAtt","GKLongPassCmp%","GKPassAtt","GKPassThr","GKPassLaunch%","GKPassAvgLen","GKickAtt","GKickLaunch%","GKickAvgLen","GKCrossOpp","GKCrossStp","GKCrossStp%","#OPA","AvgDist","Sh","SoT","SoT%","G/Sh","G/SoT","npxG/Sh","G-xG","np:G-xG","PassCmp","PassAtt","PassCmp%","PassTotDist","PassPrgDist","SPassCmp","SPassAtt","SPassCmp%","MPassCmp","MPassAtt","MPassCmp%","LPassCmp","LPassAtt","LPassCmp%","A-xA","KP","PassF3","PPA","CrsPA","ProgPasses","Att","PassLive","PassDead","PassFK","PassTB","PassPress","PassSw","PassCrs","PassCK","CKIn","CKOut","CKStr","PassGround","PassLow","PassHigh","PassLeft","PassRight","PassHead","PassTI","PassOther","PassOff","PassOut","PassInt","PassBlocks","SCA","SCAPassLive","SCAPassDead","SCADrib","SCASh","SCAFld","GCA","GCAPassLive","GCAPassDead","GCADrib","GCASh","GCAFld","GCAOG","TklTkl","TklTklW","TklDef3rd","TklMid3rd","TklAtt3rd","vDribTkl","vDribAtt","vDribTkl%","vDribPast","Press","PressSucc","Press%","PressDef3rd","PressMid3rd","PressAtt3rd","Blocks","BlockSh","BlockShSv","BlockPass","Int","Clr","Err","Touches","TouchesDefPen","TouchesDef3rd","TouchesMid3rd","TouchesAtt3rd","TouchesAttPen","TouchesLive","DribSucc","DribAtt","DribSucc%","Drib#Pl","DribMegs","Carries","CarryTotDist","CarryPrgDist","Targ","Rec","Rec%","Miscon","Dispos","Mn/MP","Min%","Subs","Mn/Sub","unSub","PPM","onG","onGA","+/-","onxG","onxGA","xG+/-","2CrdY","Fls","Fld","Off","Crs","TklW","PKwon","PKcon","Recov","AerWon","AerLost","AerWon%"
"132","Milan","Serie-A",0.9375,55.2,32,352,2880,1.34375,0.71875,0.25,0.25,1.503125,1.31875,1.021875,1.28125,4,2.875,0.711,0.4375,0.25,0.3125,0.34375,34.4,0.125,0.09375,0,0.03125,0.1875,0.03125,1.31875,0.29,0.06875,5.84375,13.125,44.5,24,5.0625,38.9,1.084375,7.4375,50.8,1.246875,8.875,0.9375,10.6,0.65625,0.478125,15.625,4.5625,29.2,0.07,0.24,0.09,-0.159375,-0.225,453.84375,546.5625,83,8745.625,2791.625,8.40625,19.625,42.8,10922,12190,89.6,104.125,146,71.3,-0.303125,11.875,34.40625,10.5,2.71875,46.75,546.5625,496.03125,50.53125,15.21875,0.96875,84.15625,14.4375,19.21875,5.46875,2.09375,2.03125,0.15625,368.3125,84.21875,94.03125,226.1875,266.59375,15.09375,20.125,7.8125,1.375,7.0625,8.28125,12,25.28125,19.25,1.65625,2,1.125,1.21875,2.09375,1.1875,0.125,0.25,0.21875,0.28125,0.03125,16.90625,10.71875,7.90625,6.59375,2.40625,5.25,17.03125,30.8,11.78125,166.3125,46.59375,28,52.1875,74.6875,39.4375,14.46875,3.03125,0.09375,11.4375,11.34375,18.65625,0.34375,659.9375,63.9375,194.03125,328.4375,183.96875,27.40625,611.125,12.15625,18.625,65.3,12.78125,0.59375,449.1875,2667.96875,1472.84375,517,453.84375,87.8,11.6875,12.46875,90,100,3.09375,0.75,8.09375,0.04875,1.40625,1.28125,0.125,1.503125,1.275,0.228125,0.0625,14.1875,12.5625,1.5625,19.21875,10.71875,0.125,0.1875,83.96875,14.875,14.3125,51
"142","Napoli","Serie-A",0.78125,59.6,32,352,2880,1.59375,1.1875,0.09375,0.09375,1.671875,1.6,1.25625,1.34375,3.625,2.3125,0.672,0.46875,0.21875,0.3125,0.1875,18.8,0.15625,0.03125,0,0.03125,0.15625,0.03125,1.1375,0.27,-0.175,2.78125,6.59375,42.2,21.34375,3.84375,25,0.90625,6.03125,20.7,0.778125,7.8125,0.53125,6.8,0.40625,0.4,18.125,6.09375,33.6,0.08,0.25,0.09,-0.078125,-0.1,553.65625,640.78125,86.4,10178.53125,3027.46875,10.15625,22.9375,44.3,13798,14978,92.1,112.3125,149.78125,75,-0.06875,13.96875,41.96875,11.96875,2.6875,53.09375,640.78125,591.03125,49.75,15.96875,1.375,97.1875,18.28125,22.875,6.09375,2.125,2.59375,0.40625,463.0625,91.53125,86.1875,209.21875,385.40625,13.8125,19,7.28125,1.25,6.875,7.75,13.90625,28.46875,22.21875,2.03125,1.875,1.375,0.9375,2.65625,1.8125,0.25,0.09375,0.28125,0.1875,0.03125,15.875,10.28125,7.09375,6.25,2.53125,6,16.25,36.9,10.25,152.78125,43.03125,28.2,42.625,66.53125,43.625,14.21875,2.90625,0.09375,11.3125,8.6875,16.0625,0.1875,744.5,61.40625,202.53125,377.1875,216.28125,28.0625,697.15625,10.625,17.125,62,11.28125,1.03125,533.15625,2964.21875,1710.25,617.3125,553.65625,89.7,9.75,9.625,90,100,3.28125,0.6875,7.34375,0.0509375,1.625,1.34375,0.28125,1.671875,1.0875,0.584375,0,11.40625,14,1.5625,22.875,10.28125,0.03125,0.1875,80.78125,10.96875,10.53125,51
"152","Parma","Serie-A",0.78125,42.9,32,352,2880,1.34375,0.96875,0.0625,0.125,1.140625,1.046875,0.740625,1.375,5.28125,4.03125,0.775,0.34375,0.21875,0.4375,0.1875,18.8,0.1875,0.09375,0.03125,0,0.25,0,1.521875,0.25,0.146875,7.53125,15.4375,48.8,20.8125,3.34375,53.5,1.3375,9.65625,44.7,1.09375,11.71875,0.40625,3.5,0.1875,0.403125,11.59375,3.71875,32.1,0.11,0.34,0.09,0.203125,0.234375,312.3125,402.59375,77.6,6812.28125,2450.09375,5.9375,15.4375,38.5,6717,7840,85.7,96.46875,142.15625,67.9,0.228125,8.28125,23.28125,6.34375,1.40625,39.375,402.59375,351.65625,50.9375,14.3125,0.75,63.03125,16.78125,16.25,4.4375,1.875,1.34375,0.53125,233.28125,66.625,102.6875,123.15625,227,15.28125,19.90625,5.28125,1.375,8.15625,7.25,10.75,17.625,12.625,1.90625,1.34375,0.71875,1,2.15625,1.4375,0.21875,0.25,0.125,0.09375,0.03125,17.3125,11,9.25,6.28125,1.78125,6.375,19.75,32.3,13.375,167.25,43.5,26,65,71.59375,30.65625,18.03125,5.28125,0.03125,12.75,10.84375,27.1875,0.21875,524.09375,75.5,194.21875,234.90625,127.65625,22.03125,473.9375,10.03125,17.0625,58.8,10.84375,0.84375,313.03125,1980.40625,1156.4375,374.96875,312.3125,83.3,13.09375,10.625,90,100,3.34375,0.6875,6.46875,0.0390625,1.375,1.375,0,1.140625,1.65,-0.509375,0,14.125,12.625,1.53125,16.25,11,0.0625,0.3125,77.3125,15.65625,12.65625,55.3
"162","Roma","Serie-A",0.90625,53.9,32,352,2880,1.71875,1.15625,0.21875,0.28125,1.890625,1.684375,1.25,1.34375,4.15625,2.96875,0.737,0.5,0.1875,0.3125,0.21875,21.9,0.25,0.03125,0,0.03125,0.0625,0,1.4125,0.29,0.06875,5.46875,11.6875,46.8,27.15625,5.875,34.4,1.05,6.625,35.4,1.09375,8.03125,0.46875,5.8,0.75,0.45,16.90625,5.28125,31.2,0.09,0.28,0.1,-0.171875,-0.184375,428.78125,516.03125,83.1,8809,2709.5625,5.03125,16.125,31.2,9901,11038,89.7,114.34375,154.96875,73.8,-0.09375,12.53125,31.09375,9.40625,2.34375,43.5625,516.03125,467.59375,48.4375,14.40625,1.65625,83.71875,17.90625,22,7.125,1.53125,3.9375,0.71875,354.25,70.625,91.15625,130.1875,336.15625,14.3125,17.96875,8.09375,0.96875,7.3125,6.75,12.03125,27.25,19.6875,2.5,2.09375,1.40625,1.4375,3.0625,2.28125,0.15625,0.125,0.15625,0.21875,0.125,14.28125,8.875,6.15625,5.5625,2.5625,4.34375,13.59375,32,9.25,134.25,38.8125,28.9,41.8125,61.5625,30.875,13.46875,2.9375,0.03125,10.53125,10.6875,20.90625,0.5625,626.03125,64.40625,189.6875,311.15625,175.21875,29.3125,578.25,11.34375,18.1875,62.4,12.25,0.875,415.375,2866.625,1622.5,490.375,428.78125,87.4,11.6875,9.65625,90,100,3.25,0.65625,7.09375,0.0528125,1.84375,1.34375,0.5,1.890625,1.384375,0.50625,0.125,14.28125,11.75,1.1875,22,8.875,0.0625,0.25,82.15625,15.09375,10.71875,58.5
"172","Sampdoria","Serie-A",0.9375,41.9,32,352,2880,1.21875,0.5625,0.28125,0.3125,1.315625,1.078125,0.73125,1.6875,4.4375,3,0.662,0.3125,0.15625,0.53125,0.25,25,0.1875,0,0,0,0.3125,0.09375,1.515625,0.31,-0.078125,5.46875,15.6875,34.9,20.46875,3.71875,51.3,1.3125,8,64.8,1.478125,11.40625,0.9375,8.2,0.5625,0.440625,14.15625,4.125,29.1,0.07,0.23,0.08,-0.096875,-0.140625,305.71875,407.34375,75.1,6033.40625,2240.3125,7.15625,17.78125,40.2,7151,8345,85.7,75.09375,128.78125,58.3,-0.16875,9.6875,23.96875,7.5625,2.6875,39.125,407.34375,356.625,50.71875,14.84375,0.46875,70.15625,13.0625,21.21875,5.21875,2.1875,1.78125,0.25,229.53125,70.96875,106.84375,147.59375,204.46875,17.875,19.9375,6.375,1.25,7.46875,6.0625,11.34375,20.9375,15.40625,1.84375,1,1.25,1.4375,1.875,1.21875,0.09375,0.03125,0.15625,0.375,0,18,11.15625,8.34375,7,2.65625,6.125,18.4375,33.2,12.3125,164.96875,42.78125,25.9,51.625,75.46875,37.875,16.21875,3.4375,0.03125,12.78125,9.96875,24.5625,0.25,525.3125,62.40625,170.375,243.53125,145.4375,20.15625,476.40625,9.125,15.1875,60.1,9.59375,0.59375,317.40625,1891.1875,1042.71875,372.65625,305.71875,82,10.53125,10.65625,90,100,3.25,0.71875,8.5,0.0340625,1.21875,1.6875,-0.46875,1.315625,1.396875,-0.08125,0.09375,15.34375,12.25,1.6875,21.21875,11.15625,0.28125,0.15625,88.5,15.6875,17.46875,47.3
"182","Sassuolo","Serie-A",0.90625,57.4,32,352,2880,1.84375,1.34375,0.125,0.15625,1.490625,1.371875,1.028125,1.6875,4.75,3.375,0.697,0.40625,0.21875,0.375,0.1875,18.8,0.25,0.03125,0,0.03125,0.21875,0.125,1.690625,0.32,0.128125,4.15625,10.3125,40.3,24.875,4.46875,33.2,1,6.71875,30.7,0.86875,9.375,0.8125,8.7,0.59375,0.453125,14.125,4.9375,35,0.12,0.35,0.1,0.353125,0.346875,483.4375,565.53125,85.5,8598.625,2649.65625,7.46875,17.875,41.8,12458,13635,91.4,86.65625,121.5625,71.3,0.315625,10.3125,30.96875,8.625,1.125,40.25,565.53125,515.0625,50.46875,17.125,1.59375,93.625,11.9375,15.21875,5.5625,2.5625,1.9375,0.53125,419.28125,73.25,73,183,339.40625,10.90625,18.3125,7.4375,1.4375,7.84375,8.75,11.1875,22.5625,16.6875,1.4375,2,1.0625,1.375,3.0625,2.1875,0,0.375,0.28125,0.21875,0,17.34375,10.53125,8.6875,6.21875,2.4375,6.1875,16.0625,38.5,9.875,149.40625,43.90625,29.4,53,61.28125,35.125,16.71875,4.03125,0.0625,12.6875,9.375,18.78125,0.34375,683.21875,72,213.34375,342.625,175.5,24.6875,634.59375,13.875,21.25,65.3,14.84375,0.78125,477.09375,2853.53125,1676.15625,539.71875,483.4375,89.6,11.0625,12.5,90,100,3.375,0.6875,8.28125,0.045,1.84375,1.6875,0.15625,1.490625,1.73125,-0.240625,0,13.3125,15.3125,1.59375,15.21875,10.53125,0.125,0.28125,77.5625,9,11.40625,44.1
"192","SPAL","Serie-A",0.9375,46.7,32,352,2880,0.71875,0.4375,0.15625,0.21875,1.078125,0.909375,0.60625,1.71875,5.59375,4.0625,0.726,0.15625,0.125,0.71875,0.09375,9.4,0.1875,0.03125,0,0.09375,0.0625,0.09375,1.675,0.28,-0.04375,7.125,16.78125,42.5,24.78125,5.34375,46.5,1.18125,9,58.3,1.4,10.84375,0.78125,7.2,0.46875,0.415625,12.1875,2.96875,24.4,0.05,0.19,0.08,-0.359375,-0.346875,351.46875,444.1875,79.1,6825.09375,2449.4375,5.53125,16.53125,33.5,8465,9563,88.5,81.40625,128.8125,63.2,-0.16875,8.75,23.9375,6.25,2.03125,37.6875,444.1875,392.15625,52.03125,16.28125,0.375,72.3125,11.09375,19.8125,4.59375,1.78125,1.8125,0.25,269.90625,70.15625,104.125,122.40625,265.65625,19.03125,19.375,7.78125,1.15625,8.0625,4.5,11.96875,18.40625,12.875,2.28125,1.25,0.78125,1.21875,1.03125,0.5625,0.09375,0.125,0.09375,0.15625,0,16.21875,9.5625,8.5,5.65625,2.0625,5.28125,15.4375,34.2,10.15625,150.09375,38.6875,25.8,51.53125,66.65625,31.90625,15.5625,4.875,0.09375,10.6875,10.4375,24.34375,0.3125,557.90625,73.1875,199.125,259.78125,134.59375,18.8125,507.8125,10.40625,15.9375,65.3,10.84375,0.40625,352.875,2148,1171.6875,408.4375,351.46875,86.1,10.5,11.65625,90,100,3.25,0.6875,8.15625,0.0184375,0.71875,1.8125,-1.09375,1.078125,1.740625,-0.6625,0.03125,14.90625,14.03125,1.4375,19.8125,9.5625,0.21875,0.21875,80.125,14.21875,14.6875,49.2
"201","Torino","Serie-A",0.75,47.6,32,352,2880,1.125,0.71875,0.21875,0.25,1.19375,1.028125,0.71875,1.875,5.46875,3.84375,0.703,0.3125,0.125,0.5625,0.1875,18.8,0.25,0.03125,0,0.09375,0.28125,0.0625,1.928125,0.32,0.115625,7.90625,16.5625,47.7,21.9375,3.03125,48.6,1.25625,9.28125,63.6,1.4125,10.84375,0.78125,7.2,0.40625,0.41875,11.40625,3.53125,31,0.08,0.26,0.09,-0.06875,-0.121875,328.5,423.375,77.6,6745.71875,2270,5.6875,16.28125,34.9,7522,8676,86.7,87.75,135.96875,64.5,0,8.3125,21.3125,7.84375,3.375,35.0625,423.375,370.90625,52.46875,16.46875,0.5,69.03125,17.28125,20.0625,4.625,0.875,0.96875,0.28125,253.75,62.6875,106.9375,84.84375,284.5625,16.4375,19.28125,4.71875,1.5625,8.8125,6.59375,11.625,17.65625,11.90625,2.1875,1.40625,0.9375,1.1875,1.90625,0.9375,0.25,0.1875,0.375,0.125,0.03125,17.1875,10.59375,8.5625,6.5,2.125,5.53125,16.28125,34,10.75,152.34375,41.1875,27,54.21875,63.84375,34.28125,18.75,5.03125,0,13.71875,13.1875,28.46875,0.34375,551.59375,69.03125,195.625,252.15625,140.90625,21.8125,500.5,13.375,21.25,62.9,14.1875,0.40625,341.40625,2245.09375,1236.8125,391.875,328.5,83.8,11.625,12.75,90,100,3.0625,0.65625,7.0625,0.033125,1.1875,1.875,-0.6875,1.19375,1.775,-0.58125,0.15625,16.125,14.3125,1.78125,20.0625,10.59375,0.09375,0.1875,83.875,18.5625,17.40625,51.6
"211","Udinese","Serie-A",0.75,45.5,32,352,2880,0.96875,0.65625,0,0,1.0875,1.0875,0.8125,1.4375,4.5625,3.28125,0.733,0.28125,0.25,0.46875,0.34375,34.4,0.21875,0.0625,0,0.0625,0.1875,0,1.478125,0.27,0.040625,5.625,13,43.3,21,4.1875,42.3,1.14375,9.25,44.6,1.159375,9.4375,1.09375,11.6,0.4375,0.4,12.71875,3.78125,29.7,0.08,0.26,0.09,-0.11875,-0.11875,351.53125,444.90625,79,6895.625,2429.09375,7.15625,18.53125,38.6,8368,9496,88.1,82.875,129.625,63.9,-0.15625,9.5,24.65625,7.71875,2.9375,39.78125,444.90625,397.75,47.15625,12.625,0.65625,69.875,14.53125,20.03125,5.25,2.09375,1.125,0.125,283.75,68.25,92.90625,135.8125,259.78125,15.21875,17.65625,7.03125,1.5625,7.0625,6.25,11.78125,19.8125,15.71875,1.625,1.28125,0.65625,0.53125,1.53125,1.125,0.09375,0.15625,0.125,0.03125,0,17.40625,10.875,9.375,6.15625,1.875,6.34375,17.8125,35.6,11.46875,169.03125,44.9375,26.6,63.875,71.65625,33.5,16.53125,4.625,0,11.90625,9.5,22.75,0.25,557.6875,66.96875,195.8125,259.65625,139.40625,21.78125,512.09375,10.25,16.8125,61,11,0.4375,355.65625,2222.78125,1258.84375,417.3125,352.4375,84.5,11.3125,9.96875,90,100,3.28125,0.59375,7.78125,0.0340625,0.96875,1.4375,-0.46875,1.0875,1.41875,-0.33125,0.0625,13.375,11.15625,1.75,20.03125,10.875,0,0.25,82.09375,13.09375,14.9375,46.7
"24","Alavés","La-Liga",0.888888888888889,41.7,36,396,3240,0.888888888888889,0.5,0.166666666666667,0.166666666666667,1,0.875,0.619444444444444,1.47222222222222,3.66666666666667,2.47222222222222,0.689,0.25,0.25,0.5,0.25,25,0.333333333333333,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0,1.37222222222222,0.31,-0.1,10.1111111111111,22.3333333333333,45.3,20.0277777777778,2.91666666666667,70.6,1.37777777777778,8.94444444444444,91.6,1.73055555555556,9.02777777777778,0.611111111111111,6.8,0.416666666666667,0.391666666666667,7.88888888888889,2.58333333333333,32.7,0.09,0.28,0.12,-0.111111111111111,-0.152777777777778,251.472222222222,354.916666666667,70.9,5348.11111111111,2207.08333333333,4.72222222222222,14.3333333333333,32.9,6399,7917,80.8,69,120.666666666667,57.2,-0.119444444444444,5.75,19.4722222222222,4.55555555555556,1.27777777777778,31.6944444444444,354.916666666667,303.722222222222,51.1944444444444,13.6944444444444,0.555555555555556,68.3055555555556,11.6944444444444,14.9166666666667,3.52777777777778,1.11111111111111,1.25,0.277777777777778,178.583333333333,60.2222222222222,116.111111111111,113.277777777778,169,27.4166666666667,22.5555555555556,5.30555555555556,1.27777777777778,10.6388888888889,5.33333333333333,9.75,11.9444444444444,7.66666666666667,1.91666666666667,0.555555555555556,0.75,1.05555555555556,1.36111111111111,0.805555555555556,0.166666666666667,0.0277777777777778,0.166666666666667,0.194444444444444,0,16.0277777777778,9.94444444444444,7.61111111111111,7.08333333333333,1.33333333333333,4.94444444444444,14.8055555555556,33.4,9.86111111111111,143.416666666667,37.8888888888889,26.4,43.9722222222222,72.6944444444444,26.75,14.6388888888889,3.13888888888889,0,11.5,10.8055555555556,28.3333333333333,0.222222222222222,464.555555555556,54.9444444444444,157.638888888889,229.083333333333,100.972222222222,14.5,414.666666666667,6.44444444444444,11.8888888888889,54.2,7.16666666666667,0.305555555555556,244.138888888889,1393.08333333333,693.75,319.194444444444,251.472222222222,78.8,11.8611111111111,9.88888888888889,90,100,3.41666666666667,0.583333333333333,4.83333333333333,0.0277777777777778,0.888888888888889,1.47222222222222,-0.583333333333333,1,1.33888888888889,-0.338888888888889,0.0833333333333333,16.2777777777778,11.25,1.55555555555556,14.9166666666667,9.94444444444444,0.138888888888889,0.388888888888889,86.0833333333333,21.3888888888889,16.1666666666667,57
"33","Athletic Club","La-Liga",0.722222222222222,47.9,36,396,3240,1.11111111111111,0.638888888888889,0.222222222222222,0.277777777777778,1.06111111111111,0.85,0.644444444444444,0.888888888888889,3.11111111111111,2.33333333333333,0.759,0.361111111111111,0.333333333333333,0.305555555555556,0.333333333333333,33.3,0.138888888888889,0,0.0555555555555556,0.0555555555555556,0.0833333333333333,0.0555555555555556,1.08055555555556,0.32,0.247222222222222,9.72222222222222,23.2777777777778,41.8,25.5277777777778,4.33333333333333,63.4,1.32777777777778,7.77777777777778,91.1,1.84166666666667,10.3333333333333,0.805555555555556,7.8,0.472222222222222,0.386111111111111,10.5555555555556,3.44444444444444,32.6,0.08,0.26,0.08,0.05,0.0388888888888889,323,428.388888888889,75.4,6758.30555555556,2414.22222222222,5.80555555555556,16.3611111111111,35.5,8207,9673,84.8,89.2222222222222,143.333333333333,62.2,-0.00555555555555556,7.36111111111111,23.9166666666667,5.86111111111111,2.08333333333333,37.5,428.388888888889,377.416666666667,50.9722222222222,13.7777777777778,0.75,71.1111111111111,16.75,19.9166666666667,4.77777777777778,1.58333333333333,1.66666666666667,0.611111111111111,234.833333333333,79.3611111111111,114.194444444444,103.5,254.027777777778,24.5,22.7777777777778,7.19444444444444,1.86111111111111,11.3888888888889,5.47222222222222,10.8611111111111,15.2222222222222,10.1666666666667,2.05555555555556,1.08333333333333,0.694444444444444,1.19444444444444,1.63888888888889,1.08333333333333,0.0833333333333333,0.0833333333333333,0.138888888888889,0.222222222222222,0.0277777777777778,15.0277777777778,9.19444444444444,7.5,5.63888888888889,1.88888888888889,4.88888888888889,16.2222222222222,30.1,11.3333333333333,144.833333333333,40.6666666666667,28.1,45.3055555555556,66.25,33.2777777777778,15.1944444444444,2.52777777777778,0.0555555555555556,12.6666666666667,10.25,30.6666666666667,0.166666666666667,543.583333333333,57.6111111111111,173.111111111111,268.166666666667,135.555555555556,17.2777777777778,493.583333333333,8.91666666666667,14.7222222222222,60.6,9.61111111111111,0.583333333333333,312.972222222222,1881.38888888889,1023.66666666667,394.194444444444,323,81.9,12.1666666666667,10.5277777777778,90,100,3.33333333333333,0.555555555555556,4.86111111111111,0.0394444444444444,1.13888888888889,0.888888888888889,0.25,1.06111111111111,1.19722222222222,-0.136111111111111,0,13.8888888888889,11.5833333333333,2.25,19.9166666666667,9.19444444444444,0.166666666666667,0.194444444444444,90.7222222222222,21.9166666666667,18.0555555555556,54.8
"43","Atlético Madrid","La-Liga",0.833333333333333,48.2,36,396,3240,1.30555555555556,0.888888888888889,0.166666666666667,0.222222222222222,1.42222222222222,1.25277777777778,0.925,0.722222222222222,2.72222222222222,2.08333333333333,0.765,0.472222222222222,0.416666666666667,0.111111111111111,0.444444444444444,44.4,0.0833333333333333,0,0.0277777777777778,0.0277777777777778,0.111111111111111,0.0555555555555556,0.65,0.22,-0.0166666666666667,6.86111111111111,16.9444444444444,40.5,16.6111111111111,2.83333333333333,63.9,1.29166666666667,8.30555555555556,76.3,1.56944444444444,9.02777777777778,0.527777777777778,5.8,0.5,0.394444444444444,11.6666666666667,3.61111111111111,31,0.1,0.32,0.11,-0.116666666666667,-0.113888888888889,357.694444444444,459,77.9,6722.08333333333,2541.97222222222,10.1111111111111,20.8055555555556,48.6,9768,11259,86.8,76.25,125.444444444444,60.8,-0.0361111111111111,8.83333333333333,27.5277777777778,8.05555555555556,1.52777777777778,43.1944444444444,459,408.472222222222,50.5277777777778,13.6388888888889,1.30555555555556,71.8055555555556,11.1666666666667,15.6666666666667,4.94444444444444,1.27777777777778,2.36111111111111,0.5,278.694444444444,68.4444444444444,111.861111111111,109.138888888889,284.361111111111,23.5,21.8333333333333,5.75,2.61111111111111,8.30555555555556,5.69444444444444,10.9722222222222,18.7222222222222,13.1388888888889,2.25,1.05555555555556,1.11111111111111,1.16666666666667,2.02777777777778,1.33333333333333,0.166666666666667,0.222222222222222,0.111111111111111,0.194444444444444,0,17.8333333333333,11.4444444444444,8.13888888888889,7.33333333333333,2.36111111111111,7.02777777777778,18.3611111111111,38.3,11.3333333333333,134.222222222222,40,29.8,42.3333333333333,62.6388888888889,29.25,17.3055555555556,3.30555555555556,0,14,11.5555555555556,26.2777777777778,0.111111111111111,576.472222222222,52.75,168.888888888889,292,147.166666666667,23.3333333333333,527.361111111111,9.13888888888889,15.2777777777778,59.8,9.69444444444444,0.416666666666667,352.777777777778,1891.11111111111,1015.33333333333,426.25,357.694444444444,83.9,13.5833333333333,10.5,90,100,3.33333333333333,0.666666666666667,4.91666666666667,0.0508333333333333,1.33333333333333,0.722222222222222,0.611111111111111,1.42222222222222,0.822222222222222,0.6,0.0555555555555556,13.5,12.7222222222222,3.05555555555556,15.6666666666667,11.4444444444444,0.166666666666667,0.111111111111111,91.0277777777778,20.3333333333333,17.9166666666667,53.2
"53","Barcelona","La-Liga",0.777777777777778,66.6,36,396,3240,2.16666666666667,1.61111111111111,0.166666666666667,0.166666666666667,1.73055555555556,1.60833333333333,1.26111111111111,1,3,2.11111111111111,0.722,0.666666666666667,0.194444444444444,0.138888888888889,0.388888888888889,38.9,0.166666666666667,0.0277777777777778,0,0.0555555555555556,0.0277777777777778,0,0.95,0.27,-0.05,5.69444444444444,9.5,59.9,33.4722222222222,4.86111111111111,23,0.797222222222222,6.19444444444444,29.1,0.858333333333333,7.44444444444444,0.361111111111111,4.9,0.75,0.416666666666667,12.6944444444444,5.66666666666667,44.6,0.16,0.35,0.13,0.436111111111111,0.391666666666667,652.361111111111,737.527777777778,88.5,11693.4444444444,3323.80555555556,13.4444444444444,27.75,48.4,18479,20014,92.3,125.611111111111,153.833333333333,81.7,0.35,9.91666666666667,48.3611111111111,11.3611111111111,1.33333333333333,47.8055555555556,737.527777777778,691.888888888889,45.6388888888889,15.2222222222222,2.80555555555556,103.138888888889,14.75,10.8333333333333,4.83333333333333,2.33333333333333,0.805555555555556,0.0833333333333333,562.166666666667,95.6666666666667,79.6944444444444,266.722222222222,422.694444444444,16.8333333333333,16.8333333333333,8.11111111111111,2.05555555555556,6.91666666666667,10.9166666666667,13.4444444444444,22.3611111111111,17,1.05555555555556,2,0.777777777777778,1.52777777777778,3.80555555555556,2.86111111111111,0.166666666666667,0.305555555555556,0.166666666666667,0.305555555555556,0,14.4722222222222,9.80555555555556,6.11111111111111,5.94444444444444,2.41666666666667,4.44444444444444,12.2222222222222,36.4,7.77777777777778,127.555555555556,39.1388888888889,30.7,33.7777777777778,60.4166666666667,33.3611111111111,12.8055555555556,2.47222222222222,0.111111111111111,10.3333333333333,9.22222222222222,17.1388888888889,0.222222222222222,840.388888888889,73.0833333333333,221.638888888889,436.416666666667,238.722222222222,30.8055555555556,797.444444444444,13.1666666666667,21.2777777777778,61.9,14,0.694444444444444,618.416666666667,3282.69444444444,1859.19444444444,718.638888888889,652.361111111111,90.8,10.4722222222222,9.97222222222222,90,100,3.19444444444444,0.611111111111111,4.91666666666667,0.0608333333333333,2.22222222222222,1,1.22222222222222,1.73055555555556,0.980555555555556,0.752777777777778,0.0833333333333333,10.9444444444444,13.8611111111111,2.16666666666667,10.8333333333333,9.80555555555556,0.0833333333333333,0.194444444444444,81.5277777777778,11.1944444444444,8.30555555555556,57.4
