"First","Last","Player","Team","Season","Min","Pos","Shots","SoT","Dist","Solo","G","xG","xPlace","G-xG","KeyP","Dist.key","A","xA","A-xA","xG+xA","PA","xPA","xG/shot","xA/pass","G-xG/shot","A-xA/pass","Comp ($K)","Team/96","Min/96","Pos/96","Shots/96","SoT/96","G/96","xG/96","xPlace/96","G-xG/96","KeyP/96","A/96","xA/96","A-xA/96","xG+xA/96","PA/96","xPA/96","Comp ($K)/96","extreme1","extreme2","plotnames"
"Darwin","Quintero","Darwin Quintero","MIN",2018,2564,"CAM",69,28,19.9677391920853,0.231884057971014,10,7.732,-0.562144764282359,2.26786825310825,53,19.764506441004,9,7.82941209747983,1.17058790252017,15.5615438443716,3.95288334307989,4.37097832101411,0.112059880389736,0.147724756556223,0.0328676558421485,0.0220865641984937,1650,"MIN",2564,"CAM",2.58346333853354,1.04836193447738,0.374414976599064,0.289502592707335,-0.0210475418764066,0.0849123838917285,1.98439937597504,0.336973478939158,0.293144914726234,0.0438285642129236,0.58264750743357,0.148001872439809,0.163655974577752,1650,484,484,"Quintero"
"Ignacio","Piatti","Ignacio Piatti","MTL",2018,2981,"Wing",82,26,22.3331765978785,0.219512195121951,11,7.474,-0.247282215050948,3.525597513733,53,18.4102719432211,11,7.66971239609977,3.33028760390023,15.1441148823668,3.2330053949938,3.28530446588739,0.0911512498325244,0.144711554643392,0.0429950916308902,0.0628356151679288,4713,"MTL",2981,"Wing",2.64072458906407,0.83730291848373,0.354243542435424,0.24070534675667,-0.00796346616735693,0.113538195678755,1.70680979537068,0.354243542435424,0.246995098968661,0.107248443466763,0.487700445725331,0.104115571257767,0.105799808361352,4713,482,499,"Piatti"
"Carlos","Vela","Carlos Vela","LAFC",2018,2564,"Wing",79,35,21.1693033221395,0.126582278481013,10,7.788,-1.39098109638649,2.21179230884939,49,20.2421914895418,7,6.82723367946675,0.172766320533246,14.6154413706174,5.56497166115365,4.42448486334183,0.0985849074829192,0.139331299580954,0.0279973709980935,0.00352584327618869,6292,"LAFC",2564,"Wing",2.95787831513261,1.31045241809672,0.374414976599064,0.291602160043081,-0.0520804154653289,0.0828128165559832,1.83463338533541,0.262090483619345,0.255621853833389,0.00646862978595616,0.547224013876469,0.20836087342853,0.165659339657104,6292,486,483,"Vela"
"Diego","Rossi","Diego Rossi","LAFC",2018,2765,"Wing",81,38,18.7213946490236,0.160493827160494,12,9.991,0.769102087037052,2.00938013237408,40,18.7352866529449,6,4.5470289155402,1.4529710844598,14.5376487831661,5.06355846589565,4.8526488738586,0.123340986020073,0.113675722888505,0.024807162128075,0.036324277111495,1052,"LAFC",2765,"Wing",2.8122965641953,1.31934900542495,0.416636528028933,0.346871431208712,0.0267030019369103,0.0697650968202211,1.38878842676311,0.208318264014467,0.157871528351486,0.0504467356629804,0.504742959560198,0.175805284891856,0.168482564878997,1052,498,500,"Rossi"
"Michael","Barrios","Michael Barrios","FCD",2018,2688,"Wing",51,28,19.2014971898112,0.176470588235294,6,5.547,-0.160667769781988,0.453036446106856,61,20.5640573707308,4,8.82561299678193,-4.82561299678193,14.3725765506751,3.9246945490141,3.09879067709023,0.108763991252807,0.144682180275114,0.00888306757072267,-0.0791084097833103,400,"FCD",2688,"Wing",1.82142857142857,1,0.214285714285714,0.198105841210469,-0.00573813463507102,0.0161798730752449,2.17857142857143,0.142857142857143,0.315200464170783,-0.17234332131364,0.513306305381253,0.140167662464789,0.110671095610365,400,455,457,"Barrios"
"Luciano","Acosta","Luciano Acosta","DCU",2018,2920,"CAM",50,18,20.5320897893064,0.14,9,5.648,0.428213325034144,3.35212253160517,58,18.8138596247984,15,8.42098148685081,6.57901851314919,14.0688589552456,7.410504553884,3.97877301929268,0.112957549367897,0.145189335980186,0.0670424506321034,0.113431353674986,652,"DCU",2920,"CAM",1.64383561643836,0.591780821917808,0.295890410958904,0.185683642796542,0.0140782463024924,0.110206768162362,1.90684931506849,0.493150684931507,0.276854185869068,0.216296499062439,0.46253782866561,0.243633026429063,0.130808975976746,652,459,477,"Acosta"
"Maximiliano","Urruti","Maximiliano Urruti","FCD",2018,2935,"CAM",99,32,22.2021981488047,0.222222222222222,8,10.232,-0.214164145317113,-2.2324648871971,36,20.5418061744792,5,3.55441817812088,1.44558182187912,13.786883065318,4.1982846676398,6.02473001756943,0.103358231183809,0.0987338382811357,-0.0225501503757283,0.0401550506077532,781,"FCD",2935,"CAM",3.2381601362862,1.04667802385009,0.261669505962521,0.334690503976464,-0.00700502826250183,-0.0730209980139426,1.17751277683135,0.163543441226576,0.116260356081637,0.0472830851449387,0.450950860058101,0.137320384358917,0.197061015906871,781,499,473,"Urruti"
"Zlatan","Ibrahimovic","Zlatan Ibrahimovic","LAG",2018,2287,"F",76,39,18.024549543761,0.105263157894737,16,9.8,3.85068244223181,6.20011293611446,34,19.697152400194,6,3.85450635904361,2.14549364095639,13.6543934229292,11.1538520768451,5.62553118296585,0.128945882419547,0.113367834089518,0.0815804333699271,0.063102754145776,1500,"LAG",2287,"F",3.19020550940096,1.63707914298207,0.671622212505466,0.411363864509406,0.16163774134423,0.26025834799606,1.42719720157411,0.25185832968955,0.161798255561079,0.0900600741284709,0.573162120070485,0.468198425613086,0.236139481226376,1500,496,504,"Ibrahimovic"
"David","Villa","David Villa","NYC",2018,1835,"F",81,34,18.8680380177107,0.172839506172839,10,7.818,1.00386980330446,2.18183823369834,38,18.4274664466426,4,5.55554753726905,-1.55554753726905,13.3737093035707,4.04043169177855,4.54955593858757,0.0965205156333538,0.146198619401817,0.026936274490103,-0.0409354615070801,5610,"NYC",1835,"F",4.23760217983651,1.77874659400545,0.523160762942779,0.409015547446844,0.0525185292191979,0.114145215495935,1.98801089918256,0.209264305177112,0.290644448816255,-0.0813801436391435,0.699659996263099,0.211379532648905,0.238014915588233,5610,487,487,"Villa"
"Diego","Valeri","Diego Valeri","POR",2018,2939,"CAM",63,22,20.7997106093415,0.111111111111111,5,7.424,-0.769849920990899,-2.42366360570316,49,19.8542929545545,4,5.47076756015484,-1.47076756015484,12.894431165858,2.71001179401595,4.4185201159658,0.117835930249256,0.11164831755418,-0.0384708508841771,-0.030015664492956,2380,"POR",2939,"CAM",2.05784280367472,0.718611772711807,0.163320857434502,0.242487821077749,-0.0251465098384234,-0.0791669636432471,1.60054440285812,0.130656685947601,0.178698089749869,-0.0480414038022677,0.421185910827618,0.0885202899712593,0.144327298786226,2380,481,435,"Valeri"
"Romell","Quioto","Romell Quioto","HOU",2018,2386,"Wing",65,28,23.4089693346707,0.138461538461538,5,6.445,-0.728169116752552,-1.44520133997713,35,13.265387259856,6,6.33601004268696,-0.336010042686957,12.7812113826641,3.24410729720338,5.1525743390127,0.0991569436919559,0.181028858362484,-0.022233866768879,-0.00960028693391306,252,"HOU",2386,"Wing",2.61525565800503,1.12657166806371,0.201173512154233,0.259320758020874,-0.0292976677318713,-0.0581472458666408,1.40821458507963,0.24140821458508,0.254927478666365,-0.0135192640812858,0.514248236687239,0.130525691756716,0.207312295282992,252,470,436,"Quioto"
"Valeri","Qazaishvili","Valeri Qazaishvili","SJE",2018,2863,"Wing",98,34,23.2773846335607,0.173469387755102,9,9.488,1.32578085912389,-0.488301048012461,41,22.1384993838178,4,3.22666571473289,0.773334285267112,12.7149667627453,4.60368109909392,6.13304655090422,0.0968193984491068,0.0786991637739729,-0.00498266375522919,0.0188618118357832,1454,"SJE",2863,"Wing",3.28606356968215,1.14006287111422,0.301781348236116,0.31815469808215,0.0444551039035604,-0.0163733498460343,1.37478169752008,0.134125043660496,0.108194169966593,0.0259308736939025,0.426348868048744,0.154367232103743,0.205648784102971,1454,495,478,"Qazaishvili"
"Miguel","Ibarra","Miguel Ibarra","MIN",2018,2896,"Wing",32,17,17.3957058715528,0.34375,7,5.641,0.0584573543367428,1.35918912744944,41,17.2203756840342,7,6.87790242673935,0.122097573260652,12.5187132992899,4.05493080559061,3.30405786569881,0.176275339767205,0.16775371772535,0.0424746602327951,0.00297798959172321,332,"MIN",2896,"Wing",1.06077348066298,0.56353591160221,0.232044198895028,0.186988205719908,0.00193781285094175,0.0450559931751196,1.35911602209945,0.232044198895028,0.227996765527271,0.00404743336775641,0.414984971247179,0.134417595765435,0.109526780078414,332,458,465,"Ibarra"
"Kei","Kamara","Kei Kamara","VAN",2018,2334,"F",68,23,15.6170287621457,0.0882352941176471,9,9.832,-1.40651878719371,-0.831702100077506,28,22.7002146407602,4,2.5657338035285,1.4342661964715,12.397435903606,6.54652709167606,6.9852559095995,0.144583854412905,0.0916333501260179,-0.0122309132364339,0.051223792731125,1000,"VAN",2334,"F",2.79691516709512,0.946015424164524,0.370179948586118,0.404388775324525,-0.0578516724809753,-0.0342088267384064,1.15167095115681,0.16452442159383,0.105531467497316,0.0589929540965141,0.509920242821841,0.269265895801586,0.287311297052936,1000,497,480,"Kamara"
"Jefferson","Savarino","Jefferson Savarino","RSL",2018,3053,"Wing",69,30,21.9402384437593,0.101449275362319,6,5.76,-0.467086660980053,0.239694066493387,49,18.5206140975105,9,6.63702639718185,2.36297360281815,12.3973323306885,2.1201577635788,2.98484088405493,0.0834826946885016,0.135449518309834,0.0034738270506288,0.0482239510779215,399,"RSL",3053,"Wing",2.16966917785784,0.943334425155585,0.188666885031117,0.181129829550159,-0.0146872975611153,0.00753705548095813,1.54077956108746,0.283000327546675,0.208697849370933,0.0743024781757428,0.389827678921091,0.0666672601714918,0.0938567719846948,399,461,458,"Savarino"
"Danny","Hoesen","Danny Hoesen","SJE",2018,2622,"F",73,30,18.6718943163731,0.0958904109589041,12,8.832,0.89806986997746,3.16804235897718,36,22.4350612313289,3,3.50922720296814,-0.509227202968145,12.341184843991,6.73786688497634,5.35729652037038,0.120985721109902,0.0974785334157818,0.043397840533934,-0.0141452000824485,518,"SJE",2622,"F",2.67276887871854,1.09839816933638,0.439359267734554,0.323366870151865,0.0328812767039802,0.115992397582689,1.31807780320366,0.109839816933638,0.128484291184188,-0.0186444742505499,0.451851161336054,0.246695355056342,0.196148156352233,518,491,501,"Hoesen"
"Hector","Villalba","Hector Villalba","ATL",2018,1870,"Wing",61,25,21.5279226184021,0.147540983606557,5,6.104,0.224737788267826,-1.10404379522936,28,16.2476584064854,6,6.00233876804232,-0.00233876804231583,12.1063825632717,2.48199533799194,3.55924329675514,0.100066291725071,0.214369241715797,-0.0180990786103174,-8.35274300827082e-05,771,"ATL",1870,"Wing",3.13155080213904,1.28342245989305,0.25668449197861,0.313362676118727,0.0115373410019847,-0.0566781841401169,1.43743315508021,0.308021390374332,0.308141455471691,-0.000120065097359529,0.621504131590418,0.127417942485148,0.182720511491173,771,465,441,"Villalba"
"Cristian","Penilla","Cristian Penilla","NER",2018,2991,"Wing",78,33,20.8311891225925,0.230769230769231,10,6.401,1.00312188516409,3.59948432739611,41,19.0547190120813,7,5.63426918692427,1.36573081307573,12.0347848595282,6.05909867870073,4.47962724494087,0.0820578932385114,0.13742119968108,0.0461472349666168,0.0333105076359934,550,"NER",2991,"Wing",2.50351053159478,1.05917753259779,0.320962888665998,0.205432799923094,0.0321964897946349,0.115530088742904,1.31594784353059,0.224674022066199,0.180839131375704,0.0438348906904948,0.386271931298797,0.194474581462812,0.143779410068313,550,469,495,"Penilla"
"Diego","Fagundez","Diego Fagundez","NER",2018,2810,"CAM",60,25,21.8433323123009,0.2,7,6.085,0.422887096910865,0.915431591217408,49,20.4609704819389,5,5.64354645833623,-0.643546458336234,11.7281148671188,4.56508290622098,3.02900217763461,0.10140947347971,0.115174417517066,0.0152571931869568,-0.0131336011905354,190,"NER",2810,"CAM",2.04982206405694,0.854092526690391,0.23914590747331,0.207871376243106,0.0144473883642146,0.0312745312302033,1.67402135231317,0.170818505338078,0.1928044341638,-0.0219859288257219,0.400675810406907,0.155960127757016,0.103481924929866,190,464,464,"Fagundez"
"Nemanja","Nikolic","Nemanja Nikolic","CHI",2018,2561,"F",42,20,15.3014800901049,0.214285714285714,9,9.238,-0.170574847965892,-0.238389122605203,20,19.8677782355392,1,2.39199474602954,-1.39199474602954,11.6303838686347,6.19635916277766,7.56523164514221,0.219961645776314,0.119599737301477,-0.00567593149060007,-0.0695997373014771,1906,"CHI",2561,"F",1.57438500585709,0.749707145646232,0.337368215540804,0.346304316973877,-0.00639405911937742,-0.00893610143307282,0.749707145646232,0.0374853572823116,0.0896647776723296,-0.052179420390018,0.435969094646207,0.232272737066246,0.283585411141606,1906,494,482,"Nikolic"
"Julian","Gressel","Julian Gressel","ATL",2018,3149,"FB/WB",56,21,21.9439313042506,0.160714285714286,4,4.706,-0.302261456785965,-0.70570054400579,48,18.5452040326549,11,6.91074694915671,4.08925305084329,11.6164474931625,2.65883090167462,2.66071301265297,0.0840303668572463,0.143973894774098,-0.0126017954286748,0.0851927718925685,111,"ATL",3149,"FB/WB",1.70720863766275,0.640203239123531,0.121943474118768,0.14345736812466,-0.0092147030331701,-0.0215138940058926,1.46332168942521,0.335344553826612,0.210680122933961,0.12466443089265,0.354137491058622,0.0810567693111348,0.0811141470989792,111,449,421,"Gressel"
"Johnny","Russell","Johnny Russell","SKC",2018,2327,"Wing",61,25,18.5483264845979,0.163934426229508,8,7.302,0.545593908299682,0.697666327991965,35,19.2008139635011,4,4.25764109975269,-0.257641099752686,11.5599747717607,4.42737357992329,3.85713804851184,0.119710388065705,0.121646888564362,0.0114371529179011,-0.00736117427864817,1332,"SKC",2327,"Wing",2.51654490760636,1.0313708637731,0.330038676407391,0.301256567474332,0.0225083864188953,0.0287821089330592,1.44391920928234,0.165019338203696,0.175648279147511,-0.0106289409438151,0.476904846621843,0.182650564534867,0.15912559203143,1332,480,467,"Russell"
"Teal","Bunbury","Teal Bunbury","NER",2018,2698,"F",56,27,16.440061700065,0.178571428571429,9,9.082,0.665512646706512,-0.0815533467588366,25,21.1407458986318,2,2.0851575596902,-0.0851575596902044,11.166710906449,7.15017155221866,7.06741942681432,0.162170595477836,0.0834063023876082,-0.00145630976355065,-0.00340630238760818,260,"NER",2698,"F",1.99258710155671,0.960711638250556,0.320237212750185,0.323139036800907,0.0236802127812547,-0.00290182405072213,0.889547813194959,0.0711638250555967,0.0741938938955744,-0.00303006883997762,0.397332930696482,0.254416778729797,0.25147229984217,260,493,481,"Bunbury"
"Jonathan","Osorio","Jonathan Osorio","TOR",2018,2757,"CM",30,20,14.5754728948178,0.2,10,6.446,2.7356098244275,3.55407982562495,52,22.0987042364499,5,4.59743692880722,0.402563071192785,11.0433571031823,5.77827070773928,3.59514697395602,0.214864005812502,0.088412248630908,0.118469327520832,0.00774159752293816,210,"TOR",2757,"CM",1.04461371055495,0.696409140369967,0.348204570184984,0.224449886376498,0.0952551843108595,0.123754683808486,1.81066376496192,0.174102285092492,0.160084854974789,0.0140174301177031,0.384534741351287,0.201202026820084,0.12518466068182,210,471,493,"Osorio"
"Yordy","Reyna","Yordy Reyna","VAN",2018,2005,"F",36,14,18.3811536369722,0.333333333333333,4,4.682,0.633555738177233,-0.682470809043241,32,16.2865063176057,8,6.03406274590224,1.96593725409776,10.7165335549455,2.17107882960135,2.59358258523488,0.130068633584534,0.188564460809445,-0.0189575224734234,0.0614355391905551,534,"VAN",2005,"F",1.72369077306733,0.670324189526185,0.191521197007481,0.224198103575138,0.0303348383366655,-0.0326769065676564,1.53216957605985,0.383042394014963,0.288912729978361,0.0941296640366011,0.513110833553499,0.103951904060713,0.124181510315485,534,448,426,"Reyna"
"Jesus","Medina","Jesus Medina","NYC",2018,2124,"Wing",42,13,18.9231929996067,0.19047619047619,6,7.194,-1.51084881991116,-1.19387956953848,28,18.7407087986262,4,3.5073581178554,0.4926418821446,10.7012376873939,4.45289028045421,3.81376876273302,0.171282846893773,0.125262789923407,-0.0284257040366306,0.0175943529337357,771,"NYC",2124,"Wing",1.89830508474576,0.587570621468927,0.271186440677966,0.32514709918818,-0.0682869523123688,-0.0539606585102139,1.26553672316384,0.180790960451977,0.158524660694029,0.022266299757948,0.483671759882209,0.201260577647648,0.172373729389063,771,478,451,"Medina"
"Daniel","Royer","Daniel Royer","NYRB",2018,2155,"Wing",56,24,17.956821995584,0.125,6,8.48,-0.640418638029315,-2.48002368566748,15,21.2764003746588,1,2.0395086984962,-1.0395086984962,10.5195323841637,4.39770505013422,5.41356208881153,0.151428994386919,0.135967246566413,-0.0442861372440621,-0.0693005798997464,669,"NYRB",2155,"Wing",2.49466357308585,1.06914153132251,0.267285382830626,0.377764396206069,-0.028529090139589,-0.110479013375442,0.668213457076566,0.0445475638051044,0.0908551438773248,-0.0463075800722203,0.468619540083393,0.195907046316884,0.241161002564226,669,488,455,"Royer"
"Daniel","Salloi","Daniel Salloi","SKC",2018,2457,"Wing",67,25,21.6649306888402,0.119402985074627,8,6.194,1.32964131451685,1.80635573146494,37,21.92158321897,7,4.18411009792778,2.81588990207222,10.3777543664628,5.39990200456509,3.34706217108499,0.09244245176918,0.113084056700751,0.0269605333054469,0.0761051324884384,82,"SKC",2457,"Wing",2.61782661782662,0.976800976800977,0.312576312576313,0.241998310858513,0.0519517973925999,0.0705780017177999,1.44566544566545,0.273504273504274,0.163481713227947,0.110022560276326,0.40548002408646,0.210985182107549,0.130776543925177,82,467,474,"Salloi"
"Alejandro","Romero Gamarra","Alejandro Romero Gamarra","NYRB",2018,2537,"CAM",41,17,22.4966878450666,0.48780487804878,4,4.237,1.2128256296268,-0.237120924977768,48,19.1422916543135,10,6.04928291437971,3.95071708562029,10.2864038393575,3.37102690461086,2.68658919519704,0.103344412804336,0.126026727382911,-0.00578343719457972,0.0823066059504226,709,"NYRB",2537,"CAM",1.55143870713441,0.64327946393378,0.151359873866772,0.160332522190724,0.0458932835806752,-0.00897264832395182,1.81631848640126,0.378399684666929,0.228904674726233,0.149495009940697,0.389237196916956,0.127559551770848,0.101660450429214,709,437,433,"Gamarra"
"Alphonso","Davies","Alphonso Davies","VAN",2018,2623,"Wing",31,15,20.2717454694011,0.290322580645161,8,4.288,1.72918623062707,3.71168564193123,39,18.0123678477288,9,5.96306254228142,3.03693745771858,10.2513769003502,3.58972678966849,2.36170853816569,0.138332721228025,0.152899039545678,0.119731794901008,0.0778701912235532,72,"VAN",2623,"Wing",1.13457872664888,0.548989706443004,0.292794510102936,0.156949362704766,0.0632870294091495,0.135845147398169,1.42737323675181,0.329393823865803,0.218243996972557,0.111149826893246,0.375193359677323,0.131381537098046,0.0864369118047678,72,439,476,"Davies"
"Romain","Alessandrini","Romain Alessandrini","LAG",2018,2012,"Wing",56,19,23.5973636878667,0.214285714285714,9,4.391,0.577232940863492,4.6090120965968,27,13.1454031411272,4,5.85155988770161,-1.85155988770161,10.2425477911048,3.75474773527047,2.24594249327428,0.0784104982750572,0.216724440285245,0.0823037874392285,-0.0685762921370968,1870,"LAG",2012,"Wing",2.67196819085487,0.906560636182903,0.429423459244533,0.209510357220034,0.027541929583944,0.219913102024499,1.2882703777336,0.190854870775348,0.279199676550375,-0.0883448057750273,0.488710033770409,0.179152973452269,0.107162266080681,1870,443,479,"Alessandrini"
"Borek","Dockal","Borek Dockal","PHI",2018,2460,"CAM",38,18,23.5277918977741,0.263157894736842,4,3.471,0.989102230054726,0.529233621470088,52,21.0075818558698,11,6.69461453939354,4.30538546060646,10.1653809179234,2.51986724810347,1.60663916228772,0.0913359573297345,0.12874258729603,0.0139272005650023,0.082795874242432,1714,"PHI",2460,"CAM",1.48292682926829,0.702439024390244,0.15609756097561,0.135444541601167,0.0385991114167698,0.0206530193744425,2.02926829268293,0.429268292682927,0.261253250317797,0.16801504236513,0.396697791918964,0.0983362828528182,0.0626981136502523,1714,419,425,"Dockal"
"Wayne","Rooney","Wayne Rooney","DCU",2018,1750,"F",50,19,18.9151356590549,0.18,7,7.707,-0.625782155381627,-0.707219278463754,25,20.683154894015,5,2.44814337927166,2.55185662072834,10.1553626577354,4.43126933420734,5.32628042351532,0.154144385569275,0.0979257351708663,-0.0141443855692751,0.102074264829134,2777,"DCU",1750,"F",2.74285714285714,1.04228571428571,0.384,0.422796028990012,-0.0343286210952207,-0.0387960289900116,1.37142857142857,0.274285714285714,0.134298151091474,0.139987563194241,0.557094180081485,0.243086774905089,0.292184526089983,2777,483,461,"Rooney"
"C.J.","Sapong","C.J. Sapong","PHI",2018,2413,"F",39,18,14.5858574099306,0.153846153846154,3,6.731,-0.53337315107035,-3.73134139154908,23,19.3073430000741,3,3.16878652526931,-0.168786525269312,9.90012791681839,1.50857830375339,4.44607377592356,0.172598497219207,0.137773327185622,-0.0956754202961303,-0.0073385445769266,525,"PHI",2413,"F",1.55159552424368,0.716121011189391,0.119353501864898,0.267803055776507,-0.0212199844603206,-0.148449553911609,0.915043514297555,0.119353501864898,0.126068589484399,-0.00671508761950018,0.393871645260906,0.0600180344634584,0.176884824902056,525,475,414,"Sapong"
